Sample Name,Plate,Column,Row,Species,Lat,Long,Location,Precipitation,Radiation,AverageTemperature,MaxTemperature,VapourPressure,AverageWindSpeed,Year,BGI pot,RLV,LMV,MV1,MV2,SBPV,ABPV,
M105,1,9,E,sylvestris,55.796,-3.404,Pentlands,6.08258038258037,-387.133129833132,-0.792071672566934,-0.605272910145667,-0.047749925089117,0.875877124650911,2009,DIV,0,0,0,0,1,NA,
M356,1,9,F,lucorum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,L16,0,0,0,0,1,NA,
M089,1,10,C,hortorum,56.328,-6.406,Iona,5.88258038258037,1139.50020350017,0.611261911900668,-0.523606138574767,0.071416747140654,0.702543638729691,2009,H9,0,0,0,0,1,NA,
M102,1,10,E,monticola,55.796,-3.404,Pentlands,6.08258038258037,-387.133129833132,-0.792071672566934,-0.605272910145667,-0.047749925089117,0.875877124650911,2009,M,0,0,0,0,1,NA,
M202,1,10,F,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J7,0,0,0,0,1,NA,
M169,1,11,B,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J4,0,1,0,0,1,NA,
M197,1,11,C,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J6,0,0,0,0,1,NA,
M217,1,11,E,monticola,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,M,0,0,0,0,1,NA,
M062,1,11,F,monticola,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,DIV,0,0,0,0,1,NA,
M055,1,1,B,jonellus,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,J2,1,0,0,0,0,NA,
M166,1,1,E,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J4,1,1,0,0,1,NA,
M064,1,1,G,jonellus,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,J3,1,0,0,0,0,NA,
M071,1,2,B,jonellus,56.328,-6.406,Iona,5.88258038258037,1139.50020350017,0.611261911900668,-0.523606138574767,0.071416747140654,0.702543638729691,2009,J3,1,1,0,0,0,NA,
M176,1,2,C,jonellus,56.935,-4.245,Dalwhinnie,1.30640914233971,-0.542581352820714,-1.41392110249308,-1.00807646788022,-1.27666447803474,-0.855709961193459,2009,J7,1,0,0,0,1,NA,
M214,1,3,B,lucorum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,L16,1,0,0,0,1,NA,
M143,1,4,G,terrestris,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,T1,1,1,0,0,1,NA,
M058,1,5,C,jonellus,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,J2,1,1,0,0,1,NA,
M046,1,6,B,jonellus,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,J1,1,1,0,0,0,NA,
M167,1,6,D,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J4,1,1,0,0,1,NA,
M190,1,6,E,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J6,1,1,0,0,1,NA,
M063,1,7,B,jonellus,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,J3,0,0,0,0,0,NA,
M047,1,8,B,lapidarius,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,LA4,0,0,0,0,0,NA,
M171,1,9,B,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J4,1,0,0,0,1,NA,
M060,1,10,A,jonellus,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,J2,1,1,0,0,1,NA,
M174,1,10,B,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J4,1,0,0,0,1,NA,
M187,1,10,D,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J5,1,1,0,0,1,NA,
M196,1,11,D,jonellus,56.935,-4.245,Dalwhinnie,1.30640914233971,-0.542581352820714,-1.41392110249308,-1.00807646788022,-1.27666447803474,-0.855709961193459,2009,J7,1,0,0,0,1,NA,
M212,1,2,A,pratorum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,PR5,1,0,1,0,1,0,
M191,2,1,A,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J6,0,0,0,0,1,NA,
M086,2,1,B,lucorum,56.328,-6.406,Iona,5.88258038258037,1139.50020350017,0.611261911900668,-0.523606138574767,0.071416747140654,0.702543638729691,2009,,0,0,0,0,1,NA,
M095,2,1,C,lucorum,55.796,-3.404,Pentlands,6.08258038258037,-387.133129833132,-0.792071672566934,-0.605272910145667,-0.047749925089117,0.875877124650911,2009,L16,0,0,0,0,0,NA,
M347,2,1,D,terrestris,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,T15,0,0,0,0,1,NA,
M195,2,1,G,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J6,0,0,0,0,0,NA,
M216,2,2,A,monticola,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,M,0,0,0,0,1,NA,
M203,2,2,B,cryptarum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,C1,0,0,0,0,1,NA,
M368,2,2,C,terrestris,56.149,-3.916,Stirling,-6.45075295075293,-160.133129833132,0.934595032246767,1.19472747132403,0.029583453702694,-1.01745624682939,2009,T16,0,0,0,0,1,NA,
M057,2,2,D,monticola,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,DIV,0,0,0,0,1,NA,
M228,2,2,F,cryptarum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,C1,0,0,0,0,1,NA,
M199,2,2,G,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J6,0,0,0,0,0,NA,
M088,2,2,H,hortorum,56.328,-6.406,Iona,5.88258038258037,1139.50020350017,0.611261911900668,-0.523606138574767,0.071416747140654,0.702543638729691,2009,H9,0,0,0,0,1,NA,
M236,2,3,B,magnus,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,MA,0,0,0,0,0,NA,
M331,2,3,C,lucorum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,,0,0,0,0,0,0,
M051,2,3,D,jonellus,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,J2,0,0,0,0,1,NA,
M100,2,3,G,bohemicus,55.796,-3.404,Pentlands,6.08258038258037,-387.133129833132,-0.792071672566934,-0.605272910145667,-0.047749925089117,0.875877124650911,2009,BO,0,0,0,0,1,NA,
M239,2,4,A,terrestris,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,T15,0,0,0,0,1,NA,
M252,2,4,B,lapidarius,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,LA4,0,0,0,0,1,NA,
M219,2,4,C,lucorum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,L16,0,0,0,0,1,NA,
M193,2,4,D,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J6,0,0,0,0,1,NA,
M042,2,4,E,jonellus,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,J1,0,0,0,0,1,NA,
M065,2,4,F,jonellus,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,J3,0,0,0,0,1,NA,
M148,2,4,G,magnus,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,MA,0,0,0,0,0,NA,
M250,2,4,H,cryptarum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,C3,0,0,0,0,0,NA,
M165,2,5,A,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J4,0,0,0,0,1,NA,
M345,2,5,B,cryptarum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,C2,0,0,0,0,0,NA,
M181,2,5,C,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J5,0,1,0,0,1,NA,
M080,2,5,D,hortorum,56.328,-6.406,Iona,5.88258038258037,1139.50020350017,0.611261911900668,-0.523606138574767,0.071416747140654,0.702543638729691,2009,H9,0,0,0,0,1,NA,
M068,2,5,H,hortorum,56.328,-6.406,Iona,5.88258038258037,1139.50020350017,0.611261911900668,-0.523606138574767,0.071416747140654,0.702543638729691,2009,H9,0,0,0,0,1,NA,
M083,2,6,B,lucorum,56.328,-6.406,Iona,5.88258038258037,1139.50020350017,0.611261911900668,-0.523606138574767,0.071416747140654,0.702543638729691,2009,L16,0,0,0,0,1,NA,
M159,2,6,C,hortorum,56.935,-4.245,Dalwhinnie,1.30640914233971,-0.542581352820714,-1.41392110249308,-1.00807646788022,-1.27666447803474,-0.855709961193459,2009,H8,0,0,0,0,1,NA,
M161,2,6,E,magnus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,MA,0,0,0,0,1,NA,
M192,2,6,F,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J6,0,1,0,0,0,NA,
M218,2,7,B,lapidarius,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,LA4,0,0,0,0,1,NA,
M209,2,7,C,sylvestris,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,DIV,0,0,0,0,1,NA,
M231,2,7,D,lucorum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,L16,0,0,0,0,0,NA,
M251,2,7,E,terrestris,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,T16,0,0,0,0,1,NA,
M334,2,7,F,lucorum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,L16,0,0,0,0,1,NA,
M318,2,7,G,cryptarum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,C2,0,0,0,0,0,NA,
M311,2,7,H,lucorum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,,0,0,0,0,0,NA,
M337,2,8,B,lucorum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,,0,0,0,0,1,NA,
M234,2,8,C,cryptarum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,C2,0,0,0,0,0,NA,
M040,2,8,D,jonellus,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,J1,0,0,0,0,1,NA,
M078,2,8,E,cryptarum,56.328,-6.406,Iona,5.88258038258037,1139.50020350017,0.611261911900668,-0.523606138574767,0.071416747140654,0.702543638729691,2009,C3,0,0,0,0,1,NA,
M358,2,8,F,lucorum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,L15,0,0,0,0,1,NA,
M340,2,9,A,terrestris,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,T15,0,0,0,0,1,NA,
M349,2,9,B,terrestris,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,T16,0,0,0,0,1,NA,
M361,2,9,C,lapidarius,56.149,-3.916,Stirling,-6.45075295075293,-160.133129833132,0.934595032246767,1.19472747132403,0.029583453702694,-1.01745624682939,2009,LA4,0,0,0,0,1,NA,
M074,2,9,D,magnus,56.328,-6.406,Iona,5.88258038258037,1139.50020350017,0.611261911900668,-0.523606138574767,0.071416747140654,0.702543638729691,2009,MA,0,0,0,0,0,NA,
M208,2,9,E,cryptarum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,C1,0,0,0,0,0,NA,
M327,2,9,F,lucorum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,L16,0,0,0,0,0,NA,
M373,2,9,G,terrestris,56.149,-3.916,Stirling,-6.45075295075293,-160.133129833132,0.934595032246767,1.19472747132403,0.029583453702694,-1.01745624682939,2009,T15,0,0,0,0,1,NA,
M205,2,9,H,magnus,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,MA,0,0,0,0,1,NA,
M351,2,10,A,lucorum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,,0,0,0,0,1,NA,
M220,2,10,B,lucorum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,,0,0,0,0,0,NA,
M330,2,10,C,lucorum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,L17,0,0,0,0,0,NA,
M309,2,10,D,cryptarum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,C2,0,0,0,0,1,NA,
M229,2,10,E,lucorum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,,0,0,0,0,0,0,
M175,2,10,F,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J5,0,0,0,0,0,NA,
M314,2,10,G,cryptarum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,C2,0,0,0,0,0,NA,
M146,2,10,H,magnus,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,MA,0,0,0,0,0,NA,
M044,2,11,A,monticola,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,DIV,0,0,0,0,1,NA,
M059,2,11,B,jonellus,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,J2,0,0,0,0,0,NA,
M348,2,11,C,terrestris,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,T15,0,0,0,0,1,NA,
M066,2,11,E,jonellus,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,J3,0,0,0,0,0,NA,
M092,2,11,F,terrestris,55.796,-3.404,Pentlands,6.08258038258037,-387.133129833132,-0.792071672566934,-0.605272910145667,-0.047749925089117,0.875877124650911,2009,T15,0,0,0,0,0,NA,
M346,2,11,H,cryptarum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,C3,0,0,0,0,0,NA,
M353,2,12,A,magnus,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,MA,0,0,0,0,0,NA,
M342,2,1,E,cryptarum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,C2,1,0,0,0,0,NA,
M098,2,1,F,lucorum,55.796,-3.404,Pentlands,6.08258038258037,-387.133129833132,-0.792071672566934,-0.605272910145667,-0.047749925089117,0.875877124650911,2009,,1,0,0,0,0,NA,
M054,2,3,A,jonellus,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,J2,1,0,0,0,1,NA,
M362,2,3,E,lucorum,56.149,-3.916,Stirling,-6.45075295075293,-160.133129833132,0.934595032246767,1.19472747132403,0.029583453702694,-1.01745624682939,2009,,1,0,0,0,1,NA,
M162,2,3,H,jonellus,57.166,-3.696,Glenmore,-4.76027676027672,-515.118844118831,-1.26492882995623,-1.04384418612917,-0.087749891199618,-0.359361047108189,2009,J4,1,0,0,0,1,NA,
M245,2,5,F,cryptarum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,C2,1,0,0,0,1,NA,
M039,2,8,G,jonellus,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,J1,1,1,0,0,1,NA,
M049,2,8,H,jonellus,56.436,-6.341,Staffa,9.88258038258037,857.666870166868,0.327928530883668,-0.265272376088067,0.072250079679254,0.569210432552931,2009,J1,1,0,0,0,1,NA,
M101,2,3,F,lucorum,55.796,-3.404,Pentlands,6.08258038258037,-387.133129833132,-0.792071672566934,-0.605272910145667,-0.047749925089117,0.875877124650911,2009,,0,0,1,0,0,NA,
M082,2,7,A,cryptarum,56.328,-6.406,Iona,5.88258038258037,1139.50020350017,0.611261911900668,-0.523606138574767,0.071416747140654,0.702543638729691,2009,C3,0,0,1,0,1,NA,
M215,2,8,A,lapidarius,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,LA4,0,0,1,0,1,NA,
M177,2,6,A,hortorum,56.935,-4.245,Dalwhinnie,1.30640914233971,-0.542581352820714,-1.41392110249308,-1.00807646788022,-1.27666447803474,-0.855709961193459,2009,H8,0,0,0,1,1,NA,
M160,2,6,D,hortorum,56.935,-4.245,Dalwhinnie,1.30640914233971,-0.542581352820714,-1.41392110249308,-1.00807646788022,-1.27666447803474,-0.855709961193459,2009,H8,0,0,0,1,1,NA,
B320,3,1,a,lapidarius,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,LA3,0,0,0,0,1,0,
B328,3,1,b,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR1,0,0,0,0,1,0,
B283,3,1,c,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H5,0,0,0,0,1,1,
B281,3,1,e,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H5,0,0,0,0,1,1,
B256,3,2,c,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H2,0,0,0,0,1,1,
B343,3,2,g,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR2,0,0,0,0,1,0,
B314,3,3,a,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA2,0,0,0,0,1,1,
B285,3,3,b,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H5,0,0,0,0,1,1,
B286,3,3,e,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H5,0,0,0,0,1,1,
B350,3,4,a,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR3,0,0,0,0,1,0,
B323,3,4,b,lapidarius,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,LA3,0,0,0,0,1,0,
B263,3,4,c,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H3,0,0,0,0,1,1,
B288,3,4,d,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H6,0,0,0,0,1,0,
B250,3,4,e,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H2,0,0,0,0,1,1,
B294,3,5,d,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H7,0,0,0,0,1,0,
B254,3,5,e,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H2,0,0,0,0,1,1,
B337,3,5,f,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR2,0,0,0,0,1,0,
B277,3,5,g,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H4,0,0,0,0,1,1,
B264,3,6,b,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H3,0,0,0,0,1,1,
B319,3,6,e,lapidarius,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,LA3,0,0,0,0,1,1,
B349,3,6,f,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR3,0,0,0,0,1,1,
B338,3,7,a,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR2,0,0,0,0,1,0,
B251,3,7,c,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H2,0,0,0,0,1,1,
B295,3,7,d,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H7,0,0,0,0,1,0,
B324,3,7,e,lapidarius,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,LA3,0,0,0,0,1,1,
B317,3,7,h,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA2,0,0,0,0,1,1,
B340,3,8,a,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR2,0,0,0,0,1,0,
B352,3,8,b,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR3,0,0,0,0,1,0,
B248,3,8,c,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H2,0,0,0,0,1,1,
B307,3,8,e,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA1,0,0,0,0,1,0,
B272,3,8,f,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H4,0,0,0,0,1,0,
